Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"B17988", 12.47, 3,    7252.37,  113.3,    1.0073, 0, 0, 0, 0, 0, 0, 0, 0
"B11021", 12.47, 3,    7327.93,  113.3,    1.0178, 0, 0, 0, 0, 0, 0, 0, 0
"B61249", 12.47, 3,    7296.73,  116.4,    1.0135, 0, 0, 0, 0, 0, 0, 0, 0
"B18852", 12.47, 1,    7297.85,   -5.2,    1.0137, 2,    7185.08, -126.2,   0.99799, 3,    7327.76,  113.1,    1.0178
"B8596", 12.47, 1,    7421.66,   -4.8,    1.0308, 2,    7276.11, -125.0,    1.0106, 3,    7272.43,  113.4,    1.0101
"B13652", 12.47, 1,    7421.69,   -4.8,    1.0309, 3,    7272.32,  113.4,    1.0101, 0, 0, 0, 0
"6040129093", 12.47, 3,    7419.05,  112.2,    1.0305, 0, 0, 0, 0, 0, 0, 0, 0
"B19060", 12.47, 1,    7420.87,   -4.8,    1.0307, 2,    7280.99, -125.0,    1.0113, 3,    7256.37,  113.5,    1.0079
"B19061", 12.47, 1,    7420.85,   -4.8,    1.0307, 2,       7281, -125.0,    1.0113, 3,    7256.24,  113.5,    1.0079
"B56662", 12.47, 2,    7225.65, -128.7,    1.0036, 0, 0, 0, 0, 0, 0, 0, 0
"5991028755", 12.47, 2,    7179.96, -127.5,   0.99728, 0, 0, 0, 0, 0, 0, 0, 0
"B66415", 12.47, 3,    7298.91,  116.4,    1.0138, 0, 0, 0, 0, 0, 0, 0, 0
"G36575", 12.47, 3,    7298.79,  116.4,    1.0138, 0, 0, 0, 0, 0, 0, 0, 0
"B4725", 12.47, 1,     7423.8,   -4.8,    1.0311, 2,       7273, -125.0,    1.0102, 3,    7263.72,  113.3,    1.0089
"B53093", 12.47, 2,    7272.87, -125.0,    1.0102, 3,    7262.88,  113.3,    1.0088, 0, 0, 0, 0
"B46252", 12.47, 3,    7249.38,  113.4,    1.0069, 0, 0, 0, 0, 0, 0, 0, 0
"B54183", 12.47, 1,    7168.19,   -5.9,   0.99564, 0, 0, 0, 0, 0, 0, 0, 0
"B4592", 12.47, 1,    7419.17,   -4.9,    1.0305, 2,    7268.52, -125.0,    1.0096, 3,    7257.98,  113.3,    1.0081
"B23884", 12.47, 3,    7230.09,  113.4,    1.0042, 0, 0, 0, 0, 0, 0, 0, 0
"B52452", 12.47, 1,     7413.7,   -3.8,    1.0297, 0, 0, 0, 0, 0, 0, 0, 0
"B59816", 12.47, 1,    7413.68,   -3.8,    1.0297, 0, 0, 0, 0, 0, 0, 0, 0
"B47983", 12.47, 1,    7384.18,   -5.0,    1.0256, 2,    7261.86, -125.6,    1.0087, 3,    7316.57,  113.4,    1.0163
"B51853", 12.47, 1,    7384.09,   -5.0,    1.0256, 2,    7261.85, -125.6,    1.0087, 3,    7316.55,  113.4,    1.0162
"5968629350", 12.47, 2,    7218.89, -128.7,    1.0027, 0, 0, 0, 0, 0, 0, 0, 0
"B18526", 12.47, 3,    7366.82,  117.5,    1.0232, 0, 0, 0, 0, 0, 0, 0, 0
"B38699", 12.47, 3,    7366.72,  117.5,    1.0232, 0, 0, 0, 0, 0, 0, 0, 0
"G35564", 12.47, 2,    7179.88, -127.5,   0.99727, 0, 0, 0, 0, 0, 0, 0, 0
"B39509", 12.47, 1,    7403.29,   -2.8,    1.0283, 3,    7329.93,  116.4,    1.0181, 0, 0, 0, 0
"B29178", 12.47, 1,    7401.79,   -2.8,    1.0281, 3,     7329.8,  116.4,    1.0181, 0, 0, 0, 0
"B66340", 12.47, 2,    7102.53, -128.1,   0.98652, 0, 0, 0, 0, 0, 0, 0, 0
"B56472", 12.47, 1,    7168.75,   -5.9,   0.99572, 0, 0, 0, 0, 0, 0, 0, 0
"B43430", 12.47, 1,    7179.45,   -5.8,   0.99721, 2,    7257.23, -128.6,     1.008, 0, 0, 0, 0
"B4651", 12.47, 3,    7255.27,  113.5,    1.0077, 0, 0, 0, 0, 0, 0, 0, 0
"B2190", 12.47, 3,    7251.48,  113.5,    1.0072, 0, 0, 0, 0, 0, 0, 0, 0
"B14325", 12.47, 1,    7286.83,   -6.1,    1.0121, 2,    7371.18, -128.4,    1.0238, 0, 0, 0, 0
"B40195", 12.47, 1,     7284.2,   -6.1,    1.0118, 2,    7368.65, -128.4,    1.0235, 0, 0, 0, 0
"B18987", 12.47, 3,    7400.63,  112.3,    1.0279, 0, 0, 0, 0, 0, 0, 0, 0
"6026728746", 12.47, 3,    7404.89,  112.2,    1.0285, 0, 0, 0, 0, 0, 0, 0, 0
"6028228756", 12.47, 3,    7404.89,  112.2,    1.0285, 0, 0, 0, 0, 0, 0, 0, 0
"6033629640", 12.47, 1,    7163.79,   -5.9,   0.99503, 0, 0, 0, 0, 0, 0, 0, 0
"6031929620", 12.47, 1,    7163.72,   -5.9,   0.99502, 0, 0, 0, 0, 0, 0, 0, 0
"B22157", 12.47, 3,     7323.5,  116.4,    1.0172, 0, 0, 0, 0, 0, 0, 0, 0
"B36180", 12.47, 3,    7313.75,  116.4,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0
"G43189", 12.47, 1,    7291.78,   -6.1,    1.0128, 0, 0, 0, 0, 0, 0, 0, 0
"G43190", 12.47, 1,    7291.73,   -6.1,    1.0128, 0, 0, 0, 0, 0, 0, 0, 0
"B18923", 12.47, 1,    7220.87,   -6.1,     1.003, 2,    7163.06, -127.7,   0.99493, 3,    7452.37,  112.4,    1.0351
"B23211", 12.47, 3,    7315.65,  113.4,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0
"B61011", 12.47, 3,    7314.58,  113.4,     1.016, 0, 0, 0, 0, 0, 0, 0, 0
"B19172", 12.47, 2,     7283.3, -125.1,    1.0116, 0, 0, 0, 0, 0, 0, 0, 0
"B13095", 12.47, 2,    7283.19, -125.1,    1.0116, 0, 0, 0, 0, 0, 0, 0, 0
"B18828", 12.47, 1,    7380.48,   -5.0,    1.0251, 2,    7260.68, -125.6,    1.0085, 3,    7329.54,  113.4,    1.0181
"B18829", 12.47, 1,    7379.43,   -5.0,     1.025, 2,    7259.93, -125.7,    1.0084, 3,    7329.99,  113.4,    1.0181
"6022628952", 12.47, 2,    7108.13, -128.1,    0.9873, 0, 0, 0, 0, 0, 0, 0, 0
"5934528196", 12.47, 3,    7288.24,  116.4,    1.0123, 0, 0, 0, 0, 0, 0, 0, 0
"B4813", 12.47, 1,    7409.97,   -4.8,    1.0292, 2,    7284.18, -125.2,    1.0118, 3,    7316.77,  113.6,    1.0163
"B4817", 12.47, 1,       7409,   -4.8,    1.0291, 2,    7283.34, -125.2,    1.0116, 3,    7317.34,  113.6,    1.0164
"B48181", 12.47, 3,    7410.52,  112.2,    1.0293, 0, 0, 0, 0, 0, 0, 0, 0
"5986529689", 12.47, 2,    7224.19, -128.7,    1.0034, 0, 0, 0, 0, 0, 0, 0, 0
"B18952", 12.47, 1,    7094.54,   -6.2,   0.98541, 2,    7079.08, -128.1,   0.98327, 3,    7421.21,  112.2,    1.0308
"B47687", 12.47, 3,    7459.63,  112.9,    1.0361, 0, 0, 0, 0, 0, 0, 0, 0
"B8595", 12.47, 1,    7421.63,   -4.8,    1.0308, 2,    7276.12, -125.0,    1.0106, 3,    7272.53,  113.4,    1.0101
"B55975", 12.47, 1,    7413.52,   -3.8,    1.0297, 0, 0, 0, 0, 0, 0, 0, 0
"B55976", 12.47, 1,    7413.39,   -3.8,    1.0297, 0, 0, 0, 0, 0, 0, 0, 0
"B4996", 12.47, 1,    7406.06,   -3.1,    1.0287, 2,     7349.4, -123.3,    1.0208, 3,    7340.64,  115.9,    1.0196
"B18909", 12.47, 1,    7263.06,   -5.9,    1.0088, 2,    7193.24, -127.4,   0.99912, 3,    7454.15,  112.5,    1.0354
"B18910", 12.47, 1,    7259.93,   -5.9,    1.0084, 2,    7191.06, -127.4,   0.99882, 3,    7454.02,  112.5,    1.0353
"B26171", 12.47, 3,    7220.69,  113.3,    1.0029, 0, 0, 0, 0, 0, 0, 0, 0
"B19175", 12.47, 1,     7419.2,   -4.8,    1.0305, 2,    7280.97, -125.0,    1.0113, 3,    7269.29,  113.5,    1.0097
"B19179", 12.47, 1,    7420.04,   -4.8,    1.0306, 2,    7280.97, -125.0,    1.0113, 3,    7263.06,  113.5,    1.0088
"B5921", 12.47, 1,    7410.07,   -4.9,    1.0292, 2,     7260.8, -125.0,    1.0085, 3,    7253.76,  113.3,    1.0075
"B4557", 12.47, 1,    7409.84,   -4.9,    1.0292, 2,    7260.62, -125.0,    1.0085, 3,     7253.7,  113.3,    1.0075
"B54792", 12.47, 1,    7274.42,   -5.8,    1.0104, 0, 0, 0, 0, 0, 0, 0, 0
"B54794", 12.47, 1,    7274.37,   -5.8,    1.0104, 0, 0, 0, 0, 0, 0, 0, 0
"B23591", 12.47, 1,    7324.47,   -5.1,    1.0173, 2,    7210.66, -126.0,    1.0015, 3,    7326.72,  113.3,    1.0177
"B55823", 12.47, 3,    7402.91,  112.2,    1.0282, 0, 0, 0, 0, 0, 0, 0, 0
"B18955", 12.47, 1,    7078.74,   -6.2,   0.98322, 2,    7071.49, -128.1,   0.98221, 3,    7419.41,  112.2,    1.0305
"G42395", 12.47, 3,    7419.37,  112.2,    1.0305, 0, 0, 0, 0, 0, 0, 0, 0
"B62292", 12.47, 2,    7092.26, -128.0,    0.9851, 0, 0, 0, 0, 0, 0, 0, 0
"B4819", 12.47, 1,    7406.92,   -4.8,    1.0288, 2,    7281.57, -125.2,    1.0114, 3,     7318.6,  113.6,    1.0165
"G35321", 12.47, 2,    7218.73, -128.7,    1.0027, 0, 0, 0, 0, 0, 0, 0, 0
"B57590", 12.47, 2,    7246.24, -126.9,    1.0065, 0, 0, 0, 0, 0, 0, 0, 0
"G38450", 12.47, 3,    7220.36,  113.3,    1.0029, 0, 0, 0, 0, 0, 0, 0, 0
"G38452", 12.47, 3,    7220.31,  113.3,    1.0029, 0, 0, 0, 0, 0, 0, 0, 0
"5931028193", 12.47, 3,    7287.99,  116.4,    1.0123, 0, 0, 0, 0, 0, 0, 0, 0
"5931328198", 12.47, 3,    7287.98,  116.4,    1.0123, 0, 0, 0, 0, 0, 0, 0, 0
"B32823", 12.47, 3,    7221.18,  113.4,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"B60870", 12.47, 3,    7300.37,  116.4,     1.014, 0, 0, 0, 0, 0, 0, 0, 0
"B4865", 12.47, 1,    7418.55,   -4.6,    1.0304, 3,     7320.6,  113.8,    1.0168, 0, 0, 0, 0
"5985329641", 12.47, 2,    7226.04, -128.7,    1.0037, 0, 0, 0, 0, 0, 0, 0, 0
"B4885", 12.47, 1,    7420.78,   -4.5,    1.0307, 2,    7303.27, -124.9,    1.0144, 3,    7326.16,  114.0,    1.0176
"B4881", 12.47, 1,    7420.44,   -4.5,    1.0307, 2,    7301.18, -124.9,    1.0141, 3,    7324.76,  113.9,    1.0174
"B66603", 12.47, 3,     7219.6,  113.4,    1.0028, 0, 0, 0, 0, 0, 0, 0, 0
"B66604", 12.47, 3,    7219.57,  113.4,    1.0028, 0, 0, 0, 0, 0, 0, 0, 0
"6011028668", 12.47, 3,    7401.12,  112.2,     1.028, 0, 0, 0, 0, 0, 0, 0, 0
"6005928693", 12.47, 3,    7400.98,  112.2,     1.028, 0, 0, 0, 0, 0, 0, 0, 0
"5929328198", 12.47, 3,    7287.79,  116.4,    1.0123, 0, 0, 0, 0, 0, 0, 0, 0
"B24282", 12.47, 3,    7167.36,  113.5,   0.99553, 0, 0, 0, 0, 0, 0, 0, 0
"B13220", 12.47, 3,    7366.62,  117.5,    1.0232, 0, 0, 0, 0, 0, 0, 0, 0
"B16630", 12.47, 3,    7366.36,  117.5,    1.0232, 0, 0, 0, 0, 0, 0, 0, 0
"B60941", 12.47, 3,    7289.59,  116.4,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0
"B45838", 12.47, 2,    7182.52, -126.2,   0.99763, 0, 0, 0, 0, 0, 0, 0, 0
"B45816", 12.47, 2,    7182.39, -126.2,   0.99762, 0, 0, 0, 0, 0, 0, 0, 0
"B41084", 12.47, 2,    7285.38, -125.1,    1.0119, 3,    7312.92,  113.7,    1.0157, 0, 0, 0, 0
"B61610", 12.47, 3,    7220.02,  113.4,    1.0028, 0, 0, 0, 0, 0, 0, 0, 0
"B61611", 12.47, 3,    7219.87,  113.4,    1.0028, 0, 0, 0, 0, 0, 0, 0, 0
"B52585", 12.47, 2,    7219.15, -128.7,    1.0027, 0, 0, 0, 0, 0, 0, 0, 0
"G42100", 12.47, 2,    7219.14, -128.7,    1.0027, 0, 0, 0, 0, 0, 0, 0, 0
"B18878", 12.47, 1,    7357.22,   -5.5,    1.0219, 2,    7260.38, -126.8,    1.0084, 3,    7459.98,  112.9,    1.0362
"B18879", 12.47, 1,    7354.08,   -5.5,    1.0215, 2,    7258.02, -126.8,    1.0081, 3,    7459.75,  112.9,    1.0361
"B43437", 12.47, 1,    7177.39,   -5.8,   0.99692, 2,    7230.84, -128.7,    1.0043, 0, 0, 0, 0
"B43438", 12.47, 1,    7177.37,   -5.8,   0.99692, 2,    7228.15, -128.7,     1.004, 0, 0, 0, 0
"G35130", 12.47, 1,    7256.62,   -5.9,    1.0079, 0, 0, 0, 0, 0, 0, 0, 0
"5890628219", 12.47, 1,     7383.9,   -5.0,    1.0256, 2,    7261.86, -125.6,    1.0087, 3,    7318.01,  113.4,    1.0165
"5891328219", 12.47, 1,     7383.9,   -5.0,    1.0256, 2,    7261.86, -125.6,    1.0087, 3,    7318.01,  113.4,    1.0165
"G37601", 12.47, 2,    7218.71, -128.7,    1.0027, 0, 0, 0, 0, 0, 0, 0, 0
"B4910", 12.47, 1,    7423.52,   -4.1,    1.0311, 2,     7322.5, -124.5,    1.0171, 3,    7337.47,  114.5,    1.0192
"B4909", 12.47, 1,    7423.99,   -4.2,    1.0312, 2,    7322.05, -124.5,     1.017, 3,    7337.47,  114.5,    1.0192
"B4677", 12.47, 1,     7413.8,   -4.7,    1.0298, 2,    7287.55, -125.1,    1.0122, 3,    7314.07,  113.7,    1.0159
"B4548", 12.47, 1,    7408.94,   -4.9,    1.0291, 2,    7260.19, -125.0,    1.0084, 3,    7253.73,  113.3,    1.0075
"B4546", 12.47, 1,    7408.85,   -4.9,    1.0291, 2,    7260.09, -125.0,    1.0084, 3,    7253.77,  113.3,    1.0075
"B4890", 12.47, 1,    7421.39,   -4.4,    1.0308, 2,    7307.12, -124.8,    1.0149, 3,    7328.59,  114.1,    1.0179
"B4616", 12.47, 1,    7421.98,   -4.9,    1.0309, 2,    7269.82, -125.0,    1.0098, 3,    7261.69,  113.3,    1.0086
"B24267", 12.47, 3,    7170.08,  113.5,   0.99591, 0, 0, 0, 0, 0, 0, 0, 0
"B24268", 12.47, 3,    7169.63,  113.5,   0.99584, 0, 0, 0, 0, 0, 0, 0, 0
"B60425", 12.47, 2,    7165.52, -126.4,   0.99527, 0, 0, 0, 0, 0, 0, 0, 0
"B60427", 12.47, 2,    7165.33, -126.4,   0.99525, 0, 0, 0, 0, 0, 0, 0, 0
"B4823", 12.47, 1,    7401.84,   -4.8,    1.0281, 2,    7277.35, -125.3,    1.0108, 3,     7321.7,  113.6,     1.017
"B29538", 12.47, 3,    7248.82,  113.4,    1.0068, 0, 0, 0, 0, 0, 0, 0, 0
"B60937", 12.47, 3,    7291.35,  116.4,    1.0127, 0, 0, 0, 0, 0, 0, 0, 0
"B60938", 12.47, 3,     7290.8,  116.4,    1.0127, 0, 0, 0, 0, 0, 0, 0, 0
"B4791", 12.47, 2,    7282.95, -125.1,    1.0116, 0, 0, 0, 0, 0, 0, 0, 0
"B4792", 12.47, 2,    7282.91, -125.1,    1.0116, 0, 0, 0, 0, 0, 0, 0, 0
"B18821", 12.47, 1,    7384.09,   -5.0,    1.0256, 2,    7263.31, -125.6,    1.0089, 3,    7328.14,  113.5,    1.0179
"B61423", 12.47, 1,    7384.09,   -5.0,    1.0256, 2,    7263.31, -125.6,    1.0089, 3,    7328.14,  113.5,    1.0179
"B28785", 12.47, 3,    7414.22,  112.2,    1.0298, 0, 0, 0, 0, 0, 0, 0, 0
"B29850", 12.47, 3,    7412.75,  112.2,    1.0296, 0, 0, 0, 0, 0, 0, 0, 0
"B56620", 12.47, 1,    7166.45,   -5.9,    0.9954, 0, 0, 0, 0, 0, 0, 0, 0
"5968729476", 12.47, 2,    7221.24, -128.7,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"B38713", 12.47, 2,    7279.04, -125.0,     1.011, 0, 0, 0, 0, 0, 0, 0, 0
"G44633", 12.47, 2,    7235.38, -128.7,     1.005, 0, 0, 0, 0, 0, 0, 0, 0
"5905228274", 12.47, 3,    7314.54,  113.4,     1.016, 0, 0, 0, 0, 0, 0, 0, 0
"B61242", 12.47, 2,    7193.22, -127.4,   0.99912, 0, 0, 0, 0, 0, 0, 0, 0
"B19007REG", 12.47, 1,     7395.7,   -6.2,    1.0272, 2,     7430.2, -128.2,     1.032, 0, 0, 0, 0
"B19009", 12.47, 1,     7386.3,   -6.2,    1.0259, 2,    7425.57, -128.2,    1.0314, 0, 0, 0, 0
"B4655", 12.47, 3,    7251.47,  113.5,    1.0072, 0, 0, 0, 0, 0, 0, 0, 0
"6036529673", 12.47, 1,    7163.86,   -5.9,   0.99504, 0, 0, 0, 0, 0, 0, 0, 0
"6038329671", 12.47, 1,    7163.82,   -5.9,   0.99504, 0, 0, 0, 0, 0, 0, 0, 0
"5834128538", 12.47, 1,     7418.3,   -4.8,    1.0304, 2,    7278.77, -125.0,     1.011, 3,    7281.03,  113.5,    1.0113
"5833428564", 12.47, 1,     7418.3,   -4.8,    1.0304, 2,    7278.77, -125.0,     1.011, 3,    7281.03,  113.5,    1.0113
"B4760", 12.47, 1,    7418.58,   -4.8,    1.0304, 2,    7280.89, -125.1,    1.0113, 3,     7286.5,  113.5,    1.0121
"B4759", 12.47, 1,    7418.76,   -4.8,    1.0304, 2,    7280.49, -125.1,    1.0112, 3,    7285.31,  113.5,    1.0119
"B58808", 12.47, 3,    7312.67,  113.7,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0
"B4602", 12.47, 1,    7421.89,   -4.9,    1.0309, 2,    7271.15, -125.0,    1.0099, 3,    7261.74,  113.3,    1.0086
"B13629", 12.47, 1,    7399.37,   -2.4,    1.0278, 2,    7372.71, -122.5,    1.0241, 3,    7354.54,  117.0,    1.0215
"B13624", 12.47, 1,    7399.47,   -2.4,    1.0278, 2,    7372.14, -122.5,     1.024, 3,    7353.93,  117.0,    1.0214
"5964927408", 12.47, 1,    7397.44,   -1.8,    1.0275, 2,    7390.59, -121.9,    1.0265, 3,     7373.7,  117.8,    1.0242
"G43266", 12.47, 1,    7409.36,   -4.9,    1.0291, 2,    7260.22, -125.0,    1.0084, 3,    7253.48,  113.3,    1.0075
"B28788", 12.47, 3,    7419.01,  112.2,    1.0305, 0, 0, 0, 0, 0, 0, 0, 0
"B28624", 12.47, 3,    7416.59,  112.2,    1.0301, 0, 0, 0, 0, 0, 0, 0, 0
"B4797", 12.47, 1,    7415.16,   -4.7,    1.0299, 2,    7286.33, -125.1,    1.0121, 3,    7308.29,  113.6,    1.0151
"B41879", 12.47, 2,    7269.76, -128.6,    1.0098, 0, 0, 0, 0, 0, 0, 0, 0
"B41882", 12.47, 2,    7269.51, -128.6,    1.0097, 0, 0, 0, 0, 0, 0, 0, 0
"B52167", 12.47, 1,    7167.81,   -5.9,   0.99559, 0, 0, 0, 0, 0, 0, 0, 0
"B56608", 12.47, 1,    7167.77,   -5.9,   0.99558, 0, 0, 0, 0, 0, 0, 0, 0
"B5179", 12.47, 1,     7402.8,   -2.8,    1.0282, 2,    7359.19, -122.9,    1.0222, 3,    7342.43,  116.4,    1.0198
"B4720", 12.47, 2,    7272.68, -125.0,    1.0102, 3,    7261.62,  113.3,    1.0086, 0, 0, 0, 0
"B4721", 12.47, 2,    7272.53, -125.0,    1.0101, 3,    7260.61,  113.3,    1.0085, 0, 0, 0, 0
"B52565", 12.47, 2,    7227.88, -128.7,    1.0039, 0, 0, 0, 0, 0, 0, 0, 0
"B52568", 12.47, 2,    7226.02, -128.7,    1.0037, 0, 0, 0, 0, 0, 0, 0, 0
"B41863", 12.47, 1,    7222.19,   -5.9,    1.0031, 2,    7309.92, -128.5,    1.0153, 0, 0, 0, 0
"G44474", 12.47, 1,    7222.16,   -5.9,    1.0031, 0, 0, 0, 0, 0, 0, 0, 0
"B19001", 12.47, 3,    7395.38,  112.3,    1.0272, 0, 0, 0, 0, 0, 0, 0, 0
"B23873", 12.47, 3,    7239.21,  113.4,    1.0055, 0, 0, 0, 0, 0, 0, 0, 0
"B23875", 12.47, 3,    7237.18,  113.4,    1.0052, 0, 0, 0, 0, 0, 0, 0, 0
"B5173", 12.47, 1,    7404.13,   -3.0,    1.0284, 2,    7355.02, -123.1,    1.0216, 3,    7341.64,  116.2,    1.0197
"B26172", 12.47, 3,    7220.29,  113.3,    1.0029, 0, 0, 0, 0, 0, 0, 0, 0
"B4754", 12.47, 1,    7418.94,   -4.8,    1.0305, 2,    7280.09, -125.1,    1.0112, 3,    7284.11,  113.5,    1.0117
"B12327", 12.47, 1,     7293.2,   -6.1,     1.013, 0, 0, 0, 0, 0, 0, 0, 0
"B55830", 12.47, 3,    7400.33,  112.2,    1.0279, 0, 0, 0, 0, 0, 0, 0, 0
"B58999", 12.47, 3,     7400.1,  112.2,    1.0279, 0, 0, 0, 0, 0, 0, 0, 0
"B19032", 12.47, 1,    7415.15,   -4.7,    1.0299, 0, 0, 0, 0, 0, 0, 0, 0
"B4798", 12.47, 1,    7415.13,   -4.7,    1.0299, 0, 0, 0, 0, 0, 0, 0, 0
"5940028185", 12.47, 3,     7288.8,  116.4,    1.0124, 0, 0, 0, 0, 0, 0, 0, 0
"5940428202", 12.47, 3,    7288.75,  116.4,    1.0124, 0, 0, 0, 0, 0, 0, 0, 0
"B35443", 12.47, 3,    7250.63,  113.3,    1.0071, 0, 0, 0, 0, 0, 0, 0, 0
"B52166", 12.47, 1,    7168.08,   -5.9,   0.99563, 0, 0, 0, 0, 0, 0, 0, 0
"B63690", 12.47, 3,    7455.72,  112.6,    1.0356, 0, 0, 0, 0, 0, 0, 0, 0
"B4932", 12.47, 1,    7422.24,   -4.1,    1.0309, 2,     7323.7, -124.4,    1.0172, 3,    7337.53,  114.6,    1.0192
"B4931", 12.47, 1,     7422.7,   -4.1,     1.031, 2,    7323.26, -124.4,    1.0172, 3,    7337.49,  114.6,    1.0192
"B56626", 12.47, 1,    7166.26,   -5.9,   0.99538, 0, 0, 0, 0, 0, 0, 0, 0
"6023329644", 12.47, 1,    7166.22,   -5.9,   0.99537, 0, 0, 0, 0, 0, 0, 0, 0
"5931928222", 12.47, 3,    7287.91,  116.4,    1.0123, 0, 0, 0, 0, 0, 0, 0, 0
"5933328534", 12.47, 3,     7461.4,  112.9,    1.0364, 0, 0, 0, 0, 0, 0, 0, 0
"B17578", 12.47, 2,    7268.59, -125.0,    1.0096, 3,    7239.21,  113.3,    1.0055, 0, 0, 0, 0
"B24536", 12.47, 2,    7268.26, -125.0,    1.0095, 3,    7237.75,  113.3,    1.0053, 0, 0, 0, 0
"5985429630", 12.47, 2,    7225.99, -128.7,    1.0037, 0, 0, 0, 0, 0, 0, 0, 0
"B53878", 12.47, 3,    7256.03,  113.3,    1.0078, 0, 0, 0, 0, 0, 0, 0, 0
"B41663", 12.47, 1,    7287.14,   -6.1,    1.0122, 0, 0, 0, 0, 0, 0, 0, 0
"B61696", 12.47, 3,    7220.45,  113.3,    1.0029, 0, 0, 0, 0, 0, 0, 0, 0
"G42775", 12.47, 3,    7326.36,  116.4,    1.0176, 0, 0, 0, 0, 0, 0, 0, 0
"G42777", 12.47, 3,    7326.35,  116.4,    1.0176, 0, 0, 0, 0, 0, 0, 0, 0
"B18905", 12.47, 1,    7274.44,   -5.8,    1.0104, 2,    7201.41, -127.3,    1.0003, 3,    7454.67,  112.6,    1.0354
"B18907", 12.47, 1,    7269.21,   -5.9,    1.0097, 2,    7197.59, -127.4,   0.99973, 3,    7454.37,  112.6,    1.0354
"B61617", 12.47, 3,    7219.24,  113.4,    1.0027, 0, 0, 0, 0, 0, 0, 0, 0
"B63376", 12.47, 3,    7219.08,  113.4,    1.0027, 0, 0, 0, 0, 0, 0, 0, 0
"B55826", 12.47, 3,    7401.53,  112.2,    1.0281, 0, 0, 0, 0, 0, 0, 0, 0
"B55827", 12.47, 3,    7401.15,  112.2,     1.028, 0, 0, 0, 0, 0, 0, 0, 0
"B31172", 12.47, 3,    7395.17,  112.3,    1.0272, 0, 0, 0, 0, 0, 0, 0, 0
"B4633", 12.47, 1,    7418.14,   -4.8,    1.0304, 2,    7280.91, -125.0,    1.0113, 3,    7278.89,  113.5,     1.011
"G42239", 12.47, 1,    7417.86,   -4.8,    1.0303, 0, 0, 0, 0, 0, 0, 0, 0
"6086829766", 12.47, 1,    7284.69,   -6.1,    1.0118, 0, 0, 0, 0, 0, 0, 0, 0
"B4858", 12.47, 1,    7414.98,   -4.7,    1.0299, 2,    7289.09, -125.1,    1.0124, 3,    7315.36,  113.7,    1.0161
"B66414", 12.47, 3,    7299.14,  116.4,    1.0138, 0, 0, 0, 0, 0, 0, 0, 0
"5880927872", 12.47, 1,    7417.38,   -3.9,    1.0303, 2,    7328.89, -124.1,     1.018, 3,    7337.84,  114.9,    1.0192
"B29190", 12.47, 3,    7220.46,  113.3,    1.0029, 0, 0, 0, 0, 0, 0, 0, 0
"B14339", 12.47, 3,    7328.22,  113.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0
"B14440", 12.47, 3,    7328.19,  113.4,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0
"B24369", 12.47, 3,    7227.03,  113.3,    1.0038, 0, 0, 0, 0, 0, 0, 0, 0
"B24502", 12.47, 3,    7225.79,  113.3,    1.0036, 0, 0, 0, 0, 0, 0, 0, 0
"B60867", 12.47, 3,    7303.81,  116.4,    1.0145, 0, 0, 0, 0, 0, 0, 0, 0
"B60868", 12.47, 3,    7300.96,  116.4,    1.0141, 0, 0, 0, 0, 0, 0, 0, 0
"B56944", 12.47, 1,     7289.7,   -6.1,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0
"B60963", 12.47, 2,    7261.21, -128.6,    1.0086, 0, 0, 0, 0, 0, 0, 0, 0
"5927328209", 12.47, 3,    7287.74,  116.4,    1.0122, 0, 0, 0, 0, 0, 0, 0, 0
"B18810", 12.47, 1,    7383.49,   -5.0,    1.0255, 2,    7262.14, -125.6,    1.0087, 3,    7322.13,  113.4,     1.017
"B13658", 12.47, 3,    7322.07,  113.4,     1.017, 0, 0, 0, 0, 0, 0, 0, 0
"5696127014", 12.47, 3,    7169.47,  113.5,   0.99582, 0, 0, 0, 0, 0, 0, 0, 0
"B52161", 12.47, 3,    7443.49,  112.2,    1.0339, 0, 0, 0, 0, 0, 0, 0, 0
"5851028310", 12.47, 1,    7400.41,   -4.8,    1.0279, 2,    7276.19, -125.4,    1.0106, 3,    7322.45,  113.6,    1.0171
"B18832", 12.47, 1,    7373.47,   -5.0,    1.0242, 2,    7255.71, -125.7,    1.0078, 3,    7332.75,  113.4,    1.0185
"B55625", 12.47, 3,    7220.29,  113.4,    1.0029, 0, 0, 0, 0, 0, 0, 0, 0
"B61609", 12.47, 3,    7220.18,  113.4,    1.0029, 0, 0, 0, 0, 0, 0, 0, 0
"B46977", 12.47, 1,     7169.1,   -5.9,   0.99577, 0, 0, 0, 0, 0, 0, 0, 0
"6072429165", 12.47, 3,    7405.92,  112.3,    1.0287, 0, 0, 0, 0, 0, 0, 0, 0
